scan,day,code,name,signal_bar,score,pattern,volume_component,extension_atr,trend,breakout,money,hold,rank,status,return_pct,hit,entry_price,target_price,hit_bar,sessions_to_hit,exit_bar,stop_price
2026-08-05 14:00:00+09:00,2026-08-05,356680,엑스게이트,2026-08-05 13:00:00+09:00,65.50467552376085,rebound,100.0,3.6464237516869096,True,False,False,False,1,STOP,-5.150214592274683,False,11650.0,12815.0,,,2026-08-06 09:00:00+09:00,11067.5
2026-08-05 14:00:00+09:00,2026-08-05,046970,우리로,2026-08-05 13:00:00+09:00,61.02920527604967,rebound,100.0,3.89371381306865,True,False,False,False,2,STOP,-5.000000000000004,False,4940.0,5434.0,,,2026-08-06 09:00:00+09:00,4693.0
2026-08-05 14:00:00+09:00,2026-08-05,043260,성호전자,2026-08-05 13:00:00+09:00,56.572667796354565,rebound,62.65039251882634,3.43543956043956,True,False,False,False,3,STOP,-5.000000000000004,False,18900.0,20790.0,,,2026-08-06 09:00:00+09:00,17955.0
2026-08-05 14:00:00+09:00,2026-08-05,217590,티엠씨,2026-08-05 13:00:00+09:00,56.47406480069584,rebound,100.0,3.987193437683099,True,False,False,False,4,STOP,-5.000000000000004,False,14105.0,15515.5,,,2026-08-06 09:00:00+09:00,13399.75
2026-08-05 14:00:00+09:00,2026-08-05,017900,광전자,2026-08-05 13:00:00+09:00,54.213122969905896,rebound,98.73414609881117,5.095980595980595,True,False,False,False,5,STOP,-5.000000000000004,False,7250.0,7975.0,,,2026-08-06 09:00:00+09:00,6887.5
2026-08-06 09:00:00+09:00,2026-08-06,004170,신세계,2026-08-05 14:00:00+09:00,81.69983509625439,rebound,67.4182849989499,0.5493468795355567,True,False,False,False,1,STOP,-5.000000000000004,False,426000.0,468600.0,,,2026-08-07 09:00:00+09:00,404700.0
2026-08-06 09:00:00+09:00,2026-08-06,064290,인텍플러스,2026-08-05 14:00:00+09:00,69.33595065407395,rebound,35.71075292698182,2.514546351084814,True,True,False,False,2,STOP,-5.000000000000004,False,29400.0,32340.0,,,2026-08-06 09:00:00+09:00,27930.0
2026-08-06 09:00:00+09:00,2026-08-06,417840,저스템,2026-08-05 14:00:00+09:00,60.45381378181611,rebound,40.37596617193636,3.251989389920426,True,False,False,False,3,TARGET,10.0,True,9950.0,10945.0,2026-08-06 14:00:00+09:00,1.0,2026-08-06 14:00:00+09:00,9452.5
2026-08-06 09:00:00+09:00,2026-08-06,017900,광전자,2026-08-05 14:00:00+09:00,41.940569699080925,rebound,25.0761674746623,4.324080267558528,True,False,False,False,4,STOP,-5.000000000000004,False,6970.0,7667.0,,,2026-08-06 09:00:00+09:00,6621.5
2026-08-06 10:00:00+09:00,2026-08-06,222800,심텍,2026-08-06 09:00:00+09:00,77.37539997440163,base_breakout,100.0,4.46269038781518,True,False,False,False,1,STOP,-5.000000000000004,False,110100.0,121110.0,,,2026-08-07 09:00:00+09:00,104595.0
2026-08-06 10:00:00+09:00,2026-08-06,356860,티엘비,2026-08-06 09:00:00+09:00,76.53171647252881,rebound,58.74671038997844,1.930459633246012,True,False,False,False,2,TARGET,10.0,True,28800.0,31680.0,2026-08-06 12:00:00+09:00,1.0,2026-08-06 12:00:00+09:00,27360.0
