scan,day,code,name,score,lag,mode,trend,trigger_close,entry_open,signal_bar
2026-01-22 11:00:00+09:00,2026-01-22,0007C0,아크릴,65.80958111344326,0,money,False,31350.0,31250.0,2026-01-22 10:00:00+09:00
2026-03-11 11:00:00+09:00,2026-03-11,0007C0,아크릴,76.03423233089609,0,money,False,38750.0,38750.0,2026-03-11 10:00:00+09:00
2026-04-07 11:00:00+09:00,2026-04-07,0007C0,아크릴,75.97971082474396,60,money,False,38550.0,37150.0,2026-04-07 09:00:00+09:00
2026-04-14 11:00:00+09:00,2026-04-14,0007C0,아크릴,78.84730934301749,60,money,True,42400.0,41375.0,2026-04-14 09:00:00+09:00
2026-09-16 11:00:00+09:00,2026-09-16,0007C0,아크릴,71.7465855033163,60,money,True,20450.0,20050.0,2026-09-16 09:00:00+09:00
2026-01-08 11:00:00+09:00,2026-01-08,071970,HD현대마린엔진,67.04492398792921,0,hold,True,96000.0,96500.0,2026-01-08 10:00:00+09:00
2026-01-08 11:00:00+09:00,2026-01-08,071970,HD현대마린엔진,78.66004962779161,60,money,True,96000.0,96500.0,2026-01-08 09:00:00+09:00
2026-01-09 11:00:00+09:00,2026-01-09,071970,HD현대마린엔진,54.34982493323754,60,money,True,98800.0,97500.0,2026-01-09 09:00:00+09:00
2026-03-11 11:00:00+09:00,2026-03-11,071970,HD현대마린엔진,81.54678654274724,0,hold,False,82300.0,83100.0,2026-03-11 10:00:00+09:00
2026-03-11 11:00:00+09:00,2026-03-11,071970,HD현대마린엔진,74.33619820431004,60,money,False,82300.0,83100.0,2026-03-11 09:00:00+09:00
2026-07-01 11:00:00+09:00,2026-07-01,071970,HD현대마린엔진,81.92293499858077,60,money,False,65300.0,64800.0,2026-07-01 09:00:00+09:00
